"Create Order","Izveidot pasūtījumu",module,Magento_AdvancedCheckout
Back,Atpakaļ,module,Magento_AdvancedCheckout
"Add Products","Pievienot produktus",module,Magento_AdvancedCheckout
"Update Items and Quantities","Atjaunot produktus un skaitu",module,Magento_AdvancedCheckout
"Are you sure you want to clear your cart?","Vai vēlaties iztukšot grozu?",module,Magento_AdvancedCheckout
"Clear my shopping cart","Iztukšot grozu",module,Magento_AdvancedCheckout
"Add selections to my cart","Pievienot izvēlēto grozam",module,Magento_AdvancedCheckout
Cancel,Atcelt,module,Magento_AdvancedCheckout
"Shopping Cart for %1 in %2","Grozs %1 iekš %2",module,Magento_AdvancedCheckout
"Select products you want to buy","Izvēlēties produktus kurus vēlaties pirkt",module,Magento_AdvancedCheckout
Product,Produkts,module,Magento_AdvancedCheckout
Price,Cena,module,Magento_AdvancedCheckout
Quantity,Skaits,module,Magento_AdvancedCheckout
"Products in the Comparison List (%1)","Produkti salīdzināšanas sarakstā (%1)",module,Magento_AdvancedCheckout
"Last ordered items (%1)","Pēdējie pasūtītie produkti (%1)",module,Magento_AdvancedCheckout
Products,Produkti,module,Magento_AdvancedCheckout
ID,ID,module,Magento_AdvancedCheckout
SKU,Artikuls,module,Magento_AdvancedCheckout
"Recently Compared Products (%1)","Nesen salīdzinātie produkti (%1)",module,Magento_AdvancedCheckout
"Recently Viewed Products (%1)","Nesen skatītie produkti (%1)",module,Magento_AdvancedCheckout
"Add to Shopping Cart by SKU","Pievienot grozam pēc artikula",module,Magento_AdvancedCheckout
"Add to Shopping Cart","Pievienot grozam",module,Magento_AdvancedCheckout
"Wish List (%1)","Vēlmju saraksts (%1)",module,Magento_AdvancedCheckout
Apply,Apstiprināt,module,Magento_AdvancedCheckout
Configure,Konfigurēt,module,Magento_AdvancedCheckout
"Add to Order by SKU","Pievienot pasūtījumam pēc artikula",module,Magento_AdvancedCheckout
"Add to Order","Pievienot pasūtījumam",module,Magento_AdvancedCheckout
"Add Products to Order","Pievienot produktus pasūtījumam",module,Magento_AdvancedCheckout
"<span><span id=""sku-attention-num"">%1</span> product(s) require attention.</span>","<span><span id=""sku-attention-num"">%1</span> produktam(iem) jāpievērš uzmanība.</span>",module,Magento_AdvancedCheckout
"Remove All","Noņemt visus",module,Magento_AdvancedCheckout
"Only %1%2%3 left in stock","Noliktavā atlikuši %1%2%3",module,Magento_AdvancedCheckout
"You can buy up to %1 of these per purchase.","Jūs varat nopirkt %1 šādus produktus vienā pirkumā.",module,Magento_AdvancedCheckout
"You must buy at least %1 of these per purchase.","Jums jāpērk vismaz %1 šādus produktus vienā pirkumā.",module,Magento_AdvancedCheckout
"Specify the product's options.","Norādiet produkta opcijas.",module,Magento_AdvancedCheckout
"Alert me when this item is available.","Pabrīdināt kad šis produkts ir pieejams.",module,Magento_AdvancedCheckout
"We can't find this customer.","Nevaram atrast šo klientu.",module,Magento_AdvancedCheckout
"Shopping cart management is disabled for this customer.","Groza pārvalde šim klientam ir izslēgta.",module,Magento_AdvancedCheckout
"We can't find this store.","Nevaram atrast šo veikalu.",module,Magento_AdvancedCheckout
Customers,Klienti,module,Magento_AdvancedCheckout
"Shopping Cart",Grozs,module,Magento_AdvancedCheckout
"Sorry, something went wrong. You can find out more in the error log.","Atvainojiet, kļūda. Vairāk informācijas kļūdu log failā.",module,Magento_AdvancedCheckout
"You do not have access to this.","Jums nav piekļuves tiesību.",module,Magento_AdvancedCheckout
"Ordered item id is not received.","Pasūtītā produkta id nav saņemts.",module,Magento_AdvancedCheckout
"Ordered item is not loaded.","Pasūtītie produkti nav ielādēti.",module,Magento_AdvancedCheckout
"Quote item id is not received.","Piedāvātā produkta id nav saņemts.",module,Magento_AdvancedCheckout
"Quote item is not loaded.","Piedāvātais produkts nav ielādēts.",module,Magento_AdvancedCheckout
"The wish list item id is not received.","Vēlmju saraksta produkta id nav saņemts.",module,Magento_AdvancedCheckout
"The wish list item is not loaded.","Vēlmju saraksta produkts nav ielādēts.",module,Magento_AdvancedCheckout
"An error has occurred. See error log for details.","Kļūda. Vairāk informācijas kļūdu log failā.",module,Magento_AdvancedCheckout
"You cannot configure a product.","Jūs nevarat konfigurēt produktu.",module,Magento_AdvancedCheckout
"You removed the items.","Jūs nodzēsāt produktus.",module,Magento_AdvancedCheckout
"You removed the item.","Jūs nodzēsāt produktu.",module,Magento_AdvancedCheckout
"You added %1 to your shopping cart.","Jūs pievienojāt grozam %1.",module,Magento_AdvancedCheckout
"You cannot add a product.","Jūs nevarat pievienot produktu.",module,Magento_AdvancedCheckout
"Order by SKU","Pasūtīt pēc artikula",module,Magento_AdvancedCheckout
"The SKU was not found in the catalog.","The SKU was not found in the catalog.",module,Magento_AdvancedCheckout
"Availability: Out of stock.","Pieejamība: Nav noliktavā.",module,Magento_AdvancedCheckout
"We don't have as many of these as you want.","Veikalā nav pieejams tāds daudzums.",module,Magento_AdvancedCheckout
"You can't add this many to your cart.","Jūs nevarat pievienot grozam tik daudz produktus.",module,Magento_AdvancedCheckout
"You need to choose options for your item.","Jums jāizvēlās opcijas produktam.",module,Magento_AdvancedCheckout
"We can't add the item to your cart.","Nevar pievienot grozam produktu.",module,Magento_AdvancedCheckout
"Please enter an actual number in the ""Qty"" field.","Ievadiet nepieciešamo skaitu ""Skaits"" laukā.",module,Magento_AdvancedCheckout
"This product is assigned to another website.","Šis produkts atrodas citā web lapā.",module,Magento_AdvancedCheckout
"You can add only enabled products.","Jūs varat pievienot tikai ieslēgtos produktus.",module,Magento_AdvancedCheckout
"You cannot upload this file.","Nevar augšupielādēt šo failu.",module,Magento_AdvancedCheckout
"The file is empty.","Fails ir tukšs.",module,Magento_AdvancedCheckout
"You have not entered a product SKU. Please <a href=""%1"">click here</a> to add product(s) by SKU.","Jūs neesat ievadījis produkta artikulu. Nospiediet <a href=""%1"">šeit</a> lai pievienotu prudukta(u) artikulu.",module,Magento_AdvancedCheckout
"You have not entered a product SKU.","Jūs neesat ievadījis produkta artikulu.",module,Magento_AdvancedCheckout
"We can't add a product to cart by id ""%1"".","We can't add a product to cart by id ""%1"".",module,Magento_AdvancedCheckout
"Something went wrong while reordering this product.","Notikusi kļūda pārškirojot šo produktu.",module,Magento_AdvancedCheckout
"We can't find this wish list.","Nevaram atrast šo vēlmju sarakstu.",module,Magento_AdvancedCheckout
"You added %1 product to your shopping cart.","Jūs pievienojāt %1 produktu grozam.",module,Magento_AdvancedCheckout
"You added %1 products to your shopping cart.","Jūs pievienojāt %1 produktus grozam.",module,Magento_AdvancedCheckout
"%1 product requires your attention.","Pievērsiet uzmanību %1 produktam.",module,Magento_AdvancedCheckout
"%1 products require your attention.","Pievērsiet uzmanību %1 produktiem.",module,Magento_AdvancedCheckout
"Yes, for Specified Customer Groups","Jā, norādītajām klientu grupām",module,Magento_AdvancedCheckout
"Yes, for Everyone","Jā, visiem",module,Magento_AdvancedCheckout
No,Nē,module,Magento_AdvancedCheckout
"The file is corrupt.","Fails ir bojāts.",module,Magento_AdvancedCheckout
"Please upload the file in .csv format.","Augšupielādējiet failu .csv formātā.",module,Magento_AdvancedCheckout
"%1 item(s) need your attention.","%1 produktam(iem) jāpievērš uzmanība.",module,Magento_AdvancedCheckout
"Apply Coupon Code","Pielietot kupona kodu",module,Magento_AdvancedCheckout
"Remove Coupon Code","Nodzēst kupona kodu",module,Magento_AdvancedCheckout
Remove,Dzēst,module,Magento_AdvancedCheckout
"The coupon code ""%1"" is not valid.","Kupona kods ""%1"" nav derīgs.",module,Magento_AdvancedCheckout
"Shopping Cart Items","Iepirkumu groza produkti",module,Magento_AdvancedCheckout
Qty,Skaits,module,Magento_AdvancedCheckout
Subtotal,Starpsumma,module,Magento_AdvancedCheckout
Discount,Atlaide,module,Magento_AdvancedCheckout
"Row Subtotal","Rindu starpsumma",module,Magento_AdvancedCheckout
Action,Darbība,module,Magento_AdvancedCheckout
"No ordered items","Nav pasūtītu produktu",module,Magento_AdvancedCheckout
"Total %1 product(s)","Pavisam %1 produkts(i)",module,Magento_AdvancedCheckout
Subtotal:,Starpsumma:,module,Magento_AdvancedCheckout
"Please select",Izvēlieties,module,Magento_AdvancedCheckout
"Move to Wish List","Pārvietot uz vēlmju sarakstu",module,Magento_AdvancedCheckout
"No item specified.","Nav norādīts produkts.",module,Magento_AdvancedCheckout
"Are you sure you want to remove this item?","Vai tiešām vēlaties nodzēst šo produktu?",module,Magento_AdvancedCheckout
"SKU number","Artikula numurs",module,Magento_AdvancedCheckout
"Upload File","Augšupielādēt failu",module,Magento_AdvancedCheckout
"Your csv file must include ""sku"" and ""qty"" columns.","CSV failā jābūt artikula ""sku"" un skaita ""qty"" kolonnām.",module,Magento_AdvancedCheckout
Reset,Notīrīt,module,Magento_AdvancedCheckout
SKU:,Artikuls:,module,Magento_AdvancedCheckout
"Only <span id=""%1_max_allowed"">%2</span> in stock","Noliktavā tikai <span id=""%1_max_allowed"">%2</span>",module,Magento_AdvancedCheckout
Item,Produkts,module,Magento_AdvancedCheckout
"See price before order confirmation.","Apskatīt cenu pirms pasūtījuma apstiprināšanas.",module,Magento_AdvancedCheckout
"What's this?","Kas tas ir?",module,Magento_AdvancedCheckout
"Incl. Tax","Ar PVN",module,Magento_AdvancedCheckout
"Excl. Tax","Bez PVN",module,Magento_AdvancedCheckout
"Edit item parameters","Labot produkta parametrus",module,Magento_AdvancedCheckout
Edit,Labot,module,Magento_AdvancedCheckout
"Remove item","Noņemt produktu",module,Magento_AdvancedCheckout
"Products Requiring Attention","Produkti kuriem jāpiegriež uzmanība",module,Magento_AdvancedCheckout
"Add to Cart","Pievienot grozam",module,Magento_AdvancedCheckout
Sku,Artikuls,module,Magento_AdvancedCheckout
File,Fails,module,Magento_AdvancedCheckout
"File extensions allowed: .csv","Atļautie failu paplašinājumi: .csv",module,Magento_AdvancedCheckout
"Add Row","Pievienot rindu",module,Magento_AdvancedCheckout
"Remove Row","Nodzēst rindu",module,Magento_AdvancedCheckout
"Add Products By SKU","Pievienot produktus pēc artikula",module,Magento_AdvancedCheckout
"Shopping Cart Management","Iepirkšanās groza pārvaldība",module,Magento_AdvancedCheckout
"View Shopping Cart","Apskatīt iepirkumu grozu",module,Magento_AdvancedCheckout
"View and modify Shopping Cart","Apskatīt un papildināt iepirkuma grozu",module,Magento_AdvancedCheckout
"Order by SKU Settings","Šķirot pēc artikula iestatījumiem",module,Magento_AdvancedCheckout
"Enable Order by SKU on My Account in Storefront","Ieslēgt Šķirošanu pēc artikula Manā kontā veikala priekšskatā",module,Magento_AdvancedCheckout
"Customer Groups","Klientu grupas",module,Magento_AdvancedCheckout
"Apply Coupon","Pielietot kuponu",module,Magento_AdvancedCheckout
"Order by SKU Description","Šķirot pēc artikula apraksta",module,Magento_AdvancedCheckout
"Display a Link to Loading a Spreadsheet","Rādīt saiti tabulas ielādēšanai",module,Magento_AdvancedCheckout
"Defines whether a link to My Account &gt; Order by SKU page will be displayed on the widget","Definē vai saite uz Mans konts &gt; Šķirot pēc artikula lapu tiks parādīta logrīkā",module,Magento_AdvancedCheckout
"Link Text","Saites teksts",module,Magento_AdvancedCheckout
"The text of the link to the My Account &gt; Order by SKU page","Teksts saitei uz Mans konts &gt; Šķirot pēc artikula lapu",module,Magento_AdvancedCheckout
"Load a list of SKUs","Ielādēt artikulu sarakstu",module,Magento_AdvancedCheckout
"Order by SKU Template","Škirot pēc artikulu šablona",module,Magento_AdvancedCheckout
"Please correct the data sent.","Izlabojiet nosūtītos datus.",module,Magento_AdvancedPricingImportExport
"Entity type model '%1' is not found","Produkta veida modelis '%1' nav atrasts",module,Magento_AdvancedPricingImportExport
"Entity type model must be an instance of \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType","Produkta veida modelim jābūt piemēram
\Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType",module,Magento_AdvancedPricingImportExport
"There are no product types available for export","Eksportam nav pieejami produkta veidi",module,Magento_AdvancedPricingImportExport
"%1 class doesn't implement \Magento\AdvancedRule\Model\Condition\FilterTextGeneratorInterface","%1 class doesn't implement \Magento\AdvancedRule\Model\Condition\FilterTextGeneratorInterface",module,Magento_AdvancedRule
"Sales Rule","Pārdošanas noteikums",module,Magento_AdvancedSalesRule
"Index sales rule","Indeksēt pārdošanas noteikumus",module,Magento_AdvancedSalesRule
"Related Search Terms","Saistīti meklēšanas nosacījumi",module,Magento_AdvancedSearch
"Add New Search Term","Pievienot jaunu meklēšanas terminu",module,Magento_AdvancedSearch
button_label,button_label,module,Magento_AdvancedSearch
"Missing search engine parameter.","Trūkst meklēšanas dzinēja parametrs.",module,Magento_AdvancedSearch
"Successful! Test again?","Veiksmīgi! Testēt vēlreiz?",module,Magento_AdvancedSearch
"Connection failed! Test again?","Pieslēguma kļūda! Testēt vēlreiz?",module,Magento_AdvancedSearch
"Enable Search Recommendations","Ieslēgt meklēšanas ieteikumus",module,Magento_AdvancedSearch
"When you enable this option your site may slow down.","Ieslēdzot šo opciju var samazināties lapas ātrdarbība.",module,Magento_AdvancedSearch
"Search Recommendations Count","Meklēšans ieteikumu skaits",module,Magento_AdvancedSearch
"Show Results Count for Each Recommendation","Rādīt rezultātu skaitu katram ieteikumam",module,Magento_AdvancedSearch
"Enable Search Suggestions","Ieslēgt meklēšanas ieteikumus",module,Magento_AdvancedSearch
"Search Suggestions Count","Meklēšans ieteikumu skaits",module,Magento_AdvancedSearch
"Show Results Count for Each Suggestion","Rādīt rezultātu skaitu katram ieteikumam",module,Magento_AdvancedSearch
ID,ID,module,Magento_AdvancedSearch
"Search Query","Meklēšanas pieprasījums",module,Magento_AdvancedSearch
Store,Veikals,module,Magento_AdvancedSearch
Results,Rezultāti,module,Magento_AdvancedSearch
Uses,Lieto,module,Magento_AdvancedSearch
"Redirect URL","Novirzīšanas URL",module,Magento_AdvancedSearch
"Suggested Term","Ieteiktais termins",module,Magento_AdvancedSearch
Yes,Jā,module,Magento_AdvancedSearch
No,Nē,module,Magento_AdvancedSearch
Action,Darbība,module,Magento_AdvancedSearch
Edit,Labot,module,Magento_AdvancedSearch
"RPC call failed, connection timed out after %time_out.","RPC pieprasījums nav izdevies, pieslēguma taimauts pēc %time_out.",module,Magento_Amqp
"Message has been rejected: %1","Ziņa tik atteikta: %1",module,Magento_Amqp
"Error while checking if topic is synchronous","Kļūda pārbaudot vai temats ir sinhronizēts",module,Magento_Amqp
"We can't find the role for the user you wanted.","Nevar atrast nepieciešamo lietotāja lomu.",module,Magento_Authorization
"Something went wrong while compiling a list of allowed resources. You can find out more in the exceptions log.","Notikusi kļūda kompilējot atļauto resursu sarakstu. Vairāk informācijas noraidījumu log failā.",module,Magento_Authorization
"You created the order.","Jūs izveidojāt pasūtījumu.",module,Magento_Authorizenet
"Order saving error: %1","Kļūda saglabājot pasūtījumu: %1",module,Magento_Authorizenet
"Please choose a payment method.","Izvēlieties maksāšanas veidu.",module,Magento_Authorizenet
"We can't process your order right now. Please try again later.","Nevaram pašlaik apstrādāt Jūsu pasūtījumu. Mēģiniet vēlāk.",module,Magento_Authorizenet
"An error occurred on the server. Please try to place the order again.","An error occurred on the server. Please try to place the order again.",module,Magento_Authorizenet
"Credit Card: xxxx-%1","Kredītkarte: xxxx-%1",module,Magento_Authorizenet
"amount %1","skaits %1",module,Magento_Authorizenet
failed.,neizdevās.,module,Magento_Authorizenet
successful.,veiksmīgi.,module,Magento_Authorizenet
"Authorize.Net Transaction ID %1.","Authorize.Net transakcijas ID %1.",module,Magento_Authorizenet
authorize,autorizēt,module,Magento_Authorizenet
"authorize and capture","autorizēt un saņemt",module,Magento_Authorizenet
capture,saņemt,module,Magento_Authorizenet
refund,atmaksāt,module,Magento_Authorizenet
void,anulēt,module,Magento_Authorizenet
"Gateway error: %1","Vārtejas kļūda: %1",module,Magento_Authorizenet
"Something went wrong in the payment gateway.","Notikusi kļūda maksājuma vārtejā.",module,Magento_Authorizenet
"Invalid amount for capture.","Nepareiza summa saņemšanai.",module,Magento_Authorizenet
"Payment capturing error.","Maksājuma saņemšanas kļūda.",module,Magento_Authorizenet
"Invalid transaction ID.","Nepareizs transakcijas ID.",module,Magento_Authorizenet
"Payment voiding error.","Maksājuma anulācijas kļūda.",module,Magento_Authorizenet
"Invalid amount for refund.","Nepareiza atmaksas summa.",module,Magento_Authorizenet
"Payment refunding error.","Atmaksas maksājuma kļūda.",module,Magento_Authorizenet
"The transaction was declined because the response hash validation failed.","Transakcija tika atcelta, jo atbildes hash validācija bija nepareiza.",module,Magento_Authorizenet
"This payment didn't work out because we can't find this order.","Maksājums neizdevās, jo nevar atrast šo pasūtījumu.",module,Magento_Authorizenet
"There was a payment authorization error.","Maksājuma autorizācijas kļūda.",module,Magento_Authorizenet
"Please enter a transaction ID to authorize this payment.","Ievadiet transakcijas ID lai autorizētu šo maksājumu.",module,Magento_Authorizenet
"Something went wrong: the paid amount doesn't match the order amount. Please correct this and try again.","Kļūda: samaksātā summa neatbilst pasūtījuma summai. Izlabojiet un mēģiniet vēlreiz.",module,Magento_Authorizenet
"Transaction %1 has been approved. Amount %2. Transaction status is ""%3""","Transakcija %1 tika apstiprināta. Summa %2. Transakcijas statuss ""%3""",module,Magento_Authorizenet
"Transaction %1 has been voided/declined. Transaction status is ""%2"". Amount %3.","Transakcija %1 tika anulēta/noraidīta. Transakcijas statuss ir ""%2"". Summa %3.",module,Magento_Authorizenet
"Authorize Only","Tikai autorizācija",module,Magento_Authorizenet
"Authorize and Capture","Autorizēt un saņemt",module,Magento_Authorizenet
"Unable to get transaction details. Try again later.","Nevar saņemt transakcijas detaļas. Mēģiniet vēlāk.",module,Magento_Authorizenet
"Credit Card Type","Kredītkartes veids",module,Magento_Authorizenet
"Credit Card Number","Kredītkartes numurs",module,Magento_Authorizenet
"Expiration Date","Derīguma termiņš",module,Magento_Authorizenet
"Card Verification Number","Kredītkartes pārbaudes kods",module,Magento_Authorizenet
"Fraud Detection","Krāpšanas noteikšana",module,Magento_Authorizenet
"FDS Filter Action","FDS filtra darbība",module,Magento_Authorizenet
"AVS Response","AVS atbilde",module,Magento_Authorizenet
"Card Code Response","Kodu kartes atbilde",module,Magento_Authorizenet
"CAVV Response","CAVV atbilde",module,Magento_Authorizenet
"Fraud Filters","Krāpšanas filtri",module,Magento_Authorizenet
"Place Order","Veikt pasūtījumu",module,Magento_Authorizenet
"Authorize.net Direct Post","Authorize.net Direct Post",module,Magento_Authorizenet
Enabled,Ieslēgts,module,Magento_Authorizenet
"Payment Action","Maksājuma darbība",module,Magento_Authorizenet
Title,Nosaukums,module,Magento_Authorizenet
"API Login ID","API Login ID",module,Magento_Authorizenet
"Transaction Key","Transakcijas atslēga",module,Magento_Authorizenet
"Merchant MD5","Tirgotāja MD5",module,Magento_Authorizenet
"New Order Status","Jauna pasūtījuma statuss",module,Magento_Authorizenet
"Test Mode","Testa režīms",module,Magento_Authorizenet
"Gateway URL","Vārtejas URL",module,Magento_Authorizenet
"Transaction Details URL","Transakcijas informācijas URL",module,Magento_Authorizenet
"Accepted Currency","Akceptētā valūta",module,Magento_Authorizenet
Debug,Atkļūdot,module,Magento_Authorizenet
"Email Customer","E-pasta klientam",module,Magento_Authorizenet
"Merchant's Email","Tirgotāja e-pasts",module,Magento_Authorizenet
"Credit Card Types","Kredītkaršu veidi",module,Magento_Authorizenet
"Credit Card Verification","Kredītkartes pārbaude",module,Magento_Authorizenet
"Payment from Applicable Countries","Maksājumi no pieejamām valstīm",module,Magento_Authorizenet
"Payment from Specific Countries","Maksājumi no noteiktām valstīm",module,Magento_Authorizenet
"Minimum Order Total","Minimālā pasūtījuma summa",module,Magento_Authorizenet
"Maximum Order Total","Maksimālā pasūtījuma summa",module,Magento_Authorizenet
"Sort Order","Kārtošanas secība",module,Magento_Authorizenet
"Invalid Form Key. Please refresh the page.","Nepareiza Formas atslēga. Atjaunojiet lapu.",module,Magento_Backend
"You entered an invalid Secret Key. Please refresh the page.","Jūs ievadījāt nepareizu Slepeno atslēgu. Atjaunojiet lapu.",module,Magento_Backend
"Cache Storage Management","Keša glabāsanas pārvaldība",module,Magento_Backend
"Flush Magento Cache","Tīrīt Magento kešu",module,Magento_Backend
"The cache storage may contain additional data. Are you sure that you want to flush it?","Kešs var saturēt papildus datus. Vai vēlaties to izdzēst?",module,Magento_Backend
"Flush Cache Storage","Tīrīt kešu",module,Magento_Backend
Invalidated,"Nav validēti",module,Magento_Backend
Orders,Pasūtījumi,module,Magento_Backend
Amounts,Skaiti,module,Magento_Backend
Bestsellers,"Visvairāk pārdotie",module,Magento_Backend
"Most Viewed Products","Visvairāk apskatītie produkti",module,Magento_Backend
"New Customers","Jauni klienti",module,Magento_Backend
Customers,Klienti,module,Magento_Backend
Customer,Klients,module,Magento_Backend
Guest,Viesis,module,Magento_Backend
Items,Produkti,module,Magento_Backend
Total,Kopā,module,Magento_Backend
"Lifetime Sales","Darbības laikā pārdotais",module,Magento_Backend
"Average Order","Vidējais pasūtījums",module,Magento_Backend
Average,Vidēji,module,Magento_Backend
Product,Produkts,module,Magento_Backend
Price,Cena,module,Magento_Backend
Quantity,Skaits,module,Magento_Backend
Views,Skatījumi,module,Magento_Backend
Revenue,Peļņa,module,Magento_Backend
Tax,Nodokļi,module,Magento_Backend
Shipping,Piegāde,module,Magento_Backend
"Images (.gif, .jpg, .png)","Attēli (. gif,. jpg,. png)",module,Magento_Backend
"Media (.avi, .flv, .swf)","Mēdiji (.avi, .flv, .swf)",module,Magento_Backend
"All Files","Visi faili",module,Magento_Backend
"Reset to Default","Atiestatīt noklusējuma vērtības",module,Magento_Backend
"All Store Views","Visi veikala skati",module,Magento_Backend
"What is this?","Kas tas ir?",module,Magento_Backend
"Save Account","Saglabāt kontu",module,Magento_Backend
"My Account","Mans konts",module,Magento_Backend
"Account Information","Konta informācija",module,Magento_Backend
"User Name",Lietotājvārds,module,Magento_Backend
"First Name",Vārds,module,Magento_Backend
"Last Name",Uzvārds,module,Magento_Backend
